Flight,Time,Altitude,LatError_Meters,LngError_Meters,Heading,Pitch,Roll,Latitude Change Meters,Longitude Change Meters
Flight 2,488893.0773,73677.42556,29,3626,90,Retrograde-5,335,0,0
Flight 2,488893.2173,73594.97637,29,3626,90,Retrograde-5,335,0,0
Flight 2,488893.3573,73512.34399,29,3626,90,Retrograde-5,335,0,0
Flight 2,488893.4973,73429.52501,29,3626,90,Retrograde-5,335,0,0
Flight 2,488893.6373,73346.51226,29,3626,90,Retrograde-5,335,0,0
Flight 2,488893.7773,73263.3182,29,3626,90,Retrograde-5,335,0,0
Flight 2,488893.9173,73179.93259,29,3626,90,Retrograde-5,335,0,0
Flight 2,488894.0573,73096.35851,29,3627,90,Retrograde-5,335,-1,0
Flight 2,488894.1973,73012.6031,29,3627,90,Retrograde-5,335,0,0
Flight 2,488894.3373,72928.65427,29,3627,90,Retrograde-5,335,0,0
Flight 2,488894.4773,72844.51732,29,3626,90,Retrograde-5,335,1,0
Flight 2,488894.6173,72760.19116,29,3626,90,Retrograde-5,335,0,0
Flight 2,488894.7573,72675.67418,29,3626,90,Retrograde-5,335,0,0
Flight 2,488894.8973,72590.97552,29,3625,90,Retrograde-5,335,1,0
Flight 2,488895.0373,72506.08344,29,3625,90,Retrograde-5,335,0,0
Flight 2,488895.1773,72421.00288,29,3626,90,Retrograde-5,335,-1,0
Flight 2,488895.3173,72335.74135,29,3626,90,Retrograde-5,335,0,0
Flight 2,488895.4573,72250.28266,29,3627,90,Retrograde-5,335,-1,0
Flight 2,488895.5973,72164.6404,29,3627,90,Retrograde-5,335,0,0
Flight 2,488895.7373,72078.81072,29,3627,90,Retrograde-5,335,0,0
Flight 2,488895.8773,71992.79782,29,3627,90,Retrograde-5,335,0,0
Flight 2,488896.0173,71906.59152,29,3627,90,Retrograde-5,335,0,0
Flight 2,488896.1573,71820.20134,29,3627,90,Retrograde-5,335,0,0
Flight 2,488896.2973,71733.62028,29,3627,90,Retrograde-5,335,0,0
Flight 2,488896.4373,71646.84855,29,3627,90,Retrograde-5,335,0,0
Flight 2,488896.5773,71559.89464,29,3627,90,Retrograde-5,335,0,0
Flight 2,488896.7173,71472.75002,29,3626,90,Retrograde-5,335,1,0
Flight 2,488896.8573,71385.41351,29,3626,90,Retrograde-5,335,0,0
Flight 2,488896.9973,71297.89417,29,3626,90,Retrograde-5,335,0,0
Flight 2,488897.1373,71210.18139,29,3626,90,Retrograde-5,335,0,0
Flight 2,488897.2773,71122.28201,29,3626,90,Retrograde-5,335,0,0
Flight 2,488897.4173,71034.19758,29,3626,90,Retrograde-5,335,0,0
Flight 2,488897.5573,70945.9238,29,3626,90,Retrograde-5,335,0,0
Flight 2,488897.6973,70857.46272,29,3627,90,Retrograde-5,335,-1,0
Flight 2,488897.8373,70768.81728,29,3627,90,Retrograde-5,335,0,0
Flight 2,488897.9773,70679.97841,29,3627,90,Retrograde-5,335,0,0
Flight 2,488898.1173,70590.95072,29,3627,90,Retrograde-5,335,0,0
Flight 2,488898.2573,70501.74051,29,3627,90,Retrograde-5,335,0,0
Flight 2,488898.3973,70412.3362,29,3627,90,Retrograde-5,335,0,0
Flight 2,488898.5373,70322.74785,29,3627,90,Retrograde-5,335,0,0
Flight 2,488898.6773,70232.97749,29,3626,90,Retrograde-5,335,1,0
Flight 2,488898.8173,70143.01031,29,3626,90,Retrograde-5,335,0,0
Flight 2,488898.9573,70052.85839,29,3625,90,Retrograde-5,335,1,0
Flight 2,488899.0973,69962.51835,29,3626,90,Retrograde-5,335,-1,0
Flight 2,488899.2373,69871.99203,29,3626,90,Retrograde-5,335,0,0
Flight 2,488899.3773,69781.2716,29,3626,90,Retrograde-5,335,0,0
Flight 2,488899.5173,69690.36869,29,3626,90,Retrograde-5,335,0,0
Flight 2,488899.6573,69599.27538,29,3626,90,Retrograde-5,335,0,0
Flight 2,488899.7973,69507.99244,29,3626,90,Retrograde-5,335,0,0
Flight 2,488899.9373,69416.52406,29,3626,90,Retrograde-5,335,0,0
Flight 2,488900.0773,69324.86484,29,3627,90,Retrograde-5,335,-1,0
Flight 2,488900.2173,69233.02206,29,3627,90,Retrograde-5,335,0,0
Flight 2,488900.3573,69140.98928,29,3627,90,Retrograde-5,335,0,0
Flight 2,488900.4973,69048.77175,29,3626,90,Retrograde-5,335,1,0
Flight 2,488900.6373,68956.36081,29,3626,90,Retrograde-5,335,0,0
Flight 2,488900.7773,68863.76174,29,3626,90,Retrograde-5,335,0,0
Flight 2,488900.9173,68770.97725,29,3625,90,Retrograde-5,335,1,0
Flight 2,488901.0573,68678.00192,29,3626,90,Retrograde-5,335,-1,0
Flight 2,488901.1973,68584.84115,29,3626,90,Retrograde-5,335,0,0
Flight 2,488901.3373,68491.49296,29,3626,90,Retrograde-5,335,0,0
Flight 2,488901.4773,68397.9593,29,3626,90,Retrograde-5,335,0,0
Flight 2,488901.6173,68304.23601,29,3626,90,Retrograde-5,335,0,0
Flight 2,488901.7573,68210.3239,29,3626,90,Retrograde-5,335,0,0
Flight 2,488901.8973,68116.22398,29,3626,90,Retrograde-5,335,0,0
Flight 2,488902.0373,68021.93218,29,3627,90,Retrograde-5,335,-1,0
Flight 2,488902.1773,67927.45223,29,3627,90,Retrograde-5,335,0,0
Flight 2,488902.3173,67832.78944,29,3627,90,Retrograde-5,335,0,0
Flight 2,488902.4573,67737.93629,29,3627,90,Retrograde-5,335,0,0
Flight 2,488902.5973,67642.89346,29,3626,90,Retrograde-5,335,1,0
Flight 2,488902.7373,67547.66617,29,3626,90,Retrograde-5,335,0,0
Flight 2,488902.8773,67452.24555,29,3625,90,Retrograde-5,335,1,0
Flight 2,488903.0173,67356.64043,29,3625,90,Retrograde-5,335,0,0
Flight 2,488903.1573,67260.85061,29,3626,90,Retrograde-5,335,-1,0
Flight 2,488903.2973,67164.87042,29,3626,90,Retrograde-5,335,0,0
Flight 2,488903.4373,67068.7009,29,3626,90,Retrograde-5,335,0,0
Flight 2,488903.5773,66972.33916,29,3626,90,Retrograde-5,335,0,0
Flight 2,488903.7173,66875.79796,29,3626,90,Retrograde-5,335,0,0
Flight 2,488903.8573,66779.06087,29,3626,90,Retrograde-5,335,0,0
Flight 2,488903.9973,66682.13684,29,3626,90,Retrograde-5,335,0,0
Flight 2,488904.1373,66585.03124,29,3626,90,Retrograde-5,335,0,0
Flight 2,488904.2773,66487.73245,29,3626,90,Retrograde-5,335,0,0
Flight 2,488904.4173,66390.24716,29,3626,90,Retrograde-5,335,0,0
Flight 2,488904.5573,66292.57023,30,3626,90,Retrograde-5,335,0,1
Flight 2,488904.6973,66194.7136,29,3626,90,Retrograde-5,335,0,-1
Flight 2,488904.8373,66096.65971,29,3625,90,Retrograde-5,335,1,0
Flight 2,488904.9773,65998.42118,29,3625,90,Retrograde-5,335,0,0
Flight 2,488905.1173,65899.99476,30,3625,90,Retrograde-5,335,0,1
Flight 2,488905.2573,65801.38337,30,3625,90,Retrograde-5,335,0,0
Flight 2,488905.3973,65702.58127,30,3625,90,Retrograde-5,335,0,0
Flight 2,488905.5373,65603.59105,29,3626,90,Retrograde-5,335,-1,-1
Flight 2,488905.6773,65504.4183,29,3626,90,Retrograde-5,335,0,0
Flight 2,488905.8173,65405.04838,29,3626,90,Retrograde-5,335,0,0
Flight 2,488905.9573,65305.49715,29,3626,90,Retrograde-5,335,0,0
Flight 2,488906.0973,65205.75461,29,3626,90,Retrograde-5,335,0,0
Flight 2,488906.2373,65105.8271,29,3626,90,Retrograde-5,335,0,0
Flight 2,488906.3773,65005.70922,29,3626,90,Retrograde-5,335,0,0
Flight 2,488906.5173,64905.40322,29,3625,90,Retrograde-5,335,1,0
Flight 2,488906.6573,64804.91248,30,3625,90,Retrograde-5,335,0,1
Flight 2,488906.7973,64704.22807,29,3625,90,Retrograde-5,335,0,-1
Flight 2,488906.9373,64603.3573,29,3624,90,Retrograde-5,335,1,0
Flight 2,488907.0773,64502.29592,29,3625,90,Retrograde-5,335,-1,0
Flight 2,488907.2173,64401.05169,29,3625,90,Retrograde-5,335,0,0
Flight 2,488907.3573,64299.61932,29,3625,90,Retrograde-5,335,0,0
Flight 2,488907.4973,64197.9966,29,3625,90,Retrograde-5,335,0,0
Flight 2,488907.6373,64096.18633,30,3625,90,Retrograde-5,335,0,1
Flight 2,488907.7773,63994.1892,30,3625,90,Retrograde-5,335,0,0
Flight 2,488907.9173,63892.00241,29,3625,90,Retrograde-5,335,0,-1
Flight 2,488908.0573,63789.62901,29,3626,90,Retrograde-5,335,-1,0
Flight 2,488908.1973,63687.06645,29,3626,90,Retrograde-5,335,0,0
Flight 2,488908.3373,63584.31429,29,3626,90,Retrograde-5,335,0,0
Flight 2,488908.4773,63481.37297,30,3626,90,Retrograde-5,335,0,1
Flight 2,488908.6173,63378.24702,29,3625,90,Retrograde-5,335,1,-1
Flight 2,488908.7573,63274.93249,30,3625,90,Retrograde-5,335,0,1
Flight 2,488908.8973,63171.43332,29,3624,90,Retrograde-5,335,1,-1
Flight 2,488909.0373,63067.74439,29,3624,90,Retrograde-5,335,0,0
Flight 2,488909.1773,62963.86367,29,3624,90,Retrograde-5,335,0,0
Flight 2,488909.3173,62859.80152,29,3625,90,Retrograde-5,335,-1,0
Flight 2,488909.4573,62755.54452,30,3625,90,Retrograde-5,335,0,1
Flight 2,488909.5973,62651.10209,30,3625,90,Retrograde-5,335,0,0
Flight 2,488909.7373,62546.47282,30,3625,90,Retrograde-5,335,0,0
Flight 2,488909.8773,62441.65718,29,3625,90,Retrograde-5,335,0,-1
Flight 2,488910.0173,62336.65187,30,3625,90,Retrograde-5,335,0,1
Flight 2,488910.1573,62231.45937,29,3625,90,Retrograde-5,335,0,-1
Flight 2,488910.2973,62126.07872,29,3625,90,Retrograde-5,335,0,0
Flight 2,488910.4373,62020.51207,30,3625,90,Retrograde-5,335,0,1
Flight 2,488910.5773,61914.75386,29,3624,90,Retrograde-5,335,1,-1
Flight 2,488910.7173,61808.80973,30,3624,90,Retrograde-5,335,0,1
Flight 2,488910.8573,61702.67431,29,3624,90,Retrograde-5,335,0,-1
Flight 2,488910.9973,61596.35356,29,3623,90,Retrograde-5,335,1,0
Flight 2,488911.1373,61489.84434,30,3624,90,Retrograde-5,335,-1,1
Flight 2,488911.2773,61383.14952,30,3624,90,Retrograde-5,335,0,0
Flight 2,488911.4173,61276.26368,29,3624,90,Retrograde-5,335,0,-1
Flight 2,488911.5573,61169.19472,29,3624,90,Retrograde-5,335,0,0
Flight 2,488911.6973,61061.93353,30,3624,90,Retrograde-5,335,0,1
Flight 2,488911.8373,60954.48301,30,3624,90,Retrograde-5,335,0,0
Flight 2,488911.9773,60846.84647,30,3624,90,Retrograde-5,335,0,0
Flight 2,488912.1173,60739.01839,29,3624,90,Retrograde-5,335,0,-1
Flight 2,488912.2573,60631.00617,29,3624,90,Retrograde-5,335,0,0
Flight 2,488912.3973,60522.80309,30,3624,90,Retrograde-5,335,0,1
Flight 2,488912.5373,60414.41399,29,3624,90,Retrograde-5,335,0,-1
Flight 2,488912.6773,60305.84146,29,3624,90,Retrograde-5,335,0,0
Flight 2,488912.8173,60197.07353,29,3624,90,Retrograde-5,335,0,0
Flight 2,488912.9573,60088.12189,29,3623,90,Retrograde-5,335,1,0
Flight 2,488913.0973,59978.98237,30,3623,90,Retrograde-5,335,0,1
Flight 2,488913.2373,59869.65411,30,3623,90,Retrograde-5,335,0,0
Flight 2,488913.3773,59760.14079,29,3623,90,Retrograde-5,335,0,-1
Flight 2,488913.5173,59650.43531,29,3624,90,Retrograde-5,335,-1,0
Flight 2,488913.6573,59540.54323,29,3624,90,Retrograde-5,335,0,0
Flight 2,488913.7973,59430.46182,29,3624,90,Retrograde-5,335,0,0
Flight 2,488913.9373,59320.19687,30,3624,90,Retrograde-5,335,0,1
Flight 2,488914.0773,59209.7379,29,3624,90,Retrograde-5,335,0,-1
Flight 2,488914.2173,59099.09419,30,3624,90,Retrograde-5,335,0,1
Flight 2,488914.3573,58988.26329,30,3624,90,Retrograde-5,335,0,0
Flight 2,488914.4973,58877.24671,29,3623,90,Retrograde-5,335,1,-1
Flight 2,488914.6373,58766.04225,30,3623,90,Retrograde-5,335,0,1
Flight 2,488914.7773,58654.64846,29,3623,90,Retrograde-5,335,0,-1
Flight 2,488914.9173,58543.06558,30,3622,90,Retrograde-5,335,1,1
Flight 2,488915.0573,58431.29551,30,3622,90,Retrograde-5,335,0,0
Flight 2,488915.1973,58319.34197,29,3622,90,Retrograde-5,335,0,-1
Flight 2,488915.3373,58207.19775,29,3622,90,Retrograde-5,335,0,0
Flight 2,488915.4773,58094.86666,30,3622,90,Retrograde-5,335,0,1
Flight 2,488915.6173,57982.34402,29,3622,90,Retrograde-5,335,0,-1
Flight 2,488915.7573,57869.64006,30,3622,90,Retrograde-5,335,0,1
Flight 2,488915.8973,57756.74514,29,3622,90,Retrograde-5,335,0,-1
Flight 2,488916.0373,57643.66396,29,3622,90,Retrograde-5,335,0,0
Flight 2,488916.1773,57530.3931,29,3622,90,Retrograde-5,335,0,0
Flight 2,488916.3173,57416.93778,30,3622,90,Retrograde-5,335,0,1
Flight 2,488916.4573,57303.29217,29,3622,90,Retrograde-5,335,0,-1
Flight 2,488916.5973,57189.45842,30,3622,90,Retrograde-5,335,0,1
Flight 2,488916.7373,57075.43841,29,3622,90,Retrograde-5,335,0,-1
Flight 2,488916.8773,56961.22838,29,3620,90,Retrograde-5,335,2,0
Flight 2,488917.0173,56846.83703,29,3621,90,Retrograde-5,335,-1,0
Flight 2,488917.1573,56732.25507,29,3621,90,Retrograde-5,335,0,0
Flight 2,488917.2973,56617.47908,30,3621,90,Retrograde-5,335,0,1
Flight 2,488917.4373,56502.52517,29,3621,90,Retrograde-5,335,0,-1
Flight 2,488917.5773,56387.37973,29,3621,90,Retrograde-5,335,0,0
Flight 2,488917.7173,56272.04672,29,3621,90,Retrograde-5,335,0,0
Flight 2,488917.8573,56156.52593,29,3621,90,Retrograde-5,335,0,0
Flight 2,488917.9973,56040.81732,29,3621,90,Retrograde-5,335,0,0
Flight 2,488918.1373,55924.92024,30,3621,90,Retrograde-5,335,0,1
Flight 2,488918.2773,55808.84149,29,3621,90,Retrograde-5,335,0,-1
Flight 2,488918.4173,55692.57247,29,3621,90,Retrograde-5,335,0,0
Flight 2,488918.5573,55576.11626,29,3621,90,Retrograde-5,335,0,0
Flight 2,488918.6973,55459.47189,30,3621,90,Retrograde-5,335,0,1
Flight 2,488918.8373,55342.63939,30,3620,90,Retrograde-5,335,1,0
Flight 2,488918.9773,55225.62683,29,3620,90,Retrograde-5,335,0,-1
Flight 2,488919.1173,55108.41873,30,3620,90,Retrograde-5,335,0,1
Flight 2,488919.2573,54991.02614,29,3620,90,Retrograde-5,335,0,-1
Flight 2,488919.3973,54873.44576,29,3620,90,Retrograde-5,335,0,0
Flight 2,488919.5373,54755.67688,30,3620,90,Retrograde-5,335,0,1
Flight 2,488919.6773,54637.72583,30,3620,90,Retrograde-5,335,0,0
Flight 2,488919.8173,54519.5869,29,3620,90,Retrograde-5,335,0,-1
Flight 2,488919.9573,54401.25616,29,3620,90,Retrograde-5,335,0,0
Flight 2,488920.0973,54282.73719,29,3620,90,Retrograde-5,335,0,0
Flight 2,488920.2373,54164.03484,29,3620,90,Retrograde-5,335,0,0
Flight 2,488920.3773,54045.14769,29,3620,90,Retrograde-5,335,0,0
Flight 2,488920.5173,53926.07247,29,3619,90,Retrograde-5,335,1,0
Flight 2,488920.6573,53806.80903,29,3619,90,Retrograde-5,335,0,0
Flight 2,488920.7973,53687.35719,29,3619,90,Retrograde-5,335,0,0
Flight 2,488920.9373,53567.72429,29,3618,90,Retrograde-5,335,1,0
Flight 2,488921.0773,53447.89837,29,3618,90,Retrograde-5,335,0,0
Flight 2,488921.2173,53327.88363,29,3618,90,Retrograde-5,335,0,0
Flight 2,488921.3573,53207.68604,29,3618,90,Retrograde-5,335,0,0
Flight 2,488921.4973,53087.30004,29,3618,90,Retrograde-5,335,0,0
Flight 2,488921.6373,52966.73085,29,3618,90,Retrograde-5,335,0,0
Flight 2,488921.7773,52845.97291,29,3618,90,Retrograde-5,335,0,0
Flight 2,488921.9173,52725.03119,29,3618,90,Retrograde-5,335,0,0
Flight 2,488922.0573,52603.90165,29,3618,90,Retrograde-5,335,0,0
Flight 2,488922.1973,52482.58329,29,3618,90,Retrograde-5,335,0,0
Flight 2,488922.3373,52361.08216,29,3618,90,Retrograde-5,335,0,0
Flight 2,488922.4773,52239.38913,29,3618,90,Retrograde-5,335,0,0
Flight 2,488922.6173,52117.51204,29,3618,90,Retrograde-5,335,0,0
Flight 2,488922.7573,51995.44673,29,3617,90,Retrograde-5,335,1,0
Flight 2,488922.8973,51873.19864,29,3616,90,Retrograde-5,335,1,0
Flight 2,488923.0373,51750.76113,29,3616,90,Retrograde-5,335,0,0
Flight 2,488923.1773,51628.14264,29,3617,90,Retrograde-5,335,-1,0
Flight 2,488923.3173,51505.33354,29,3616,90,Retrograde-5,335,1,0
Flight 2,488923.4573,51382.33876,29,3616,90,Retrograde-5,335,0,0
Flight 2,488923.5973,51259.15557,29,3616,90,Retrograde-5,335,0,0
Flight 2,488923.7373,51135.79012,29,3616,90,Retrograde-5,335,0,0
Flight 2,488923.8773,51012.24123,29,3616,90,Retrograde-5,335,0,0
Flight 2,488924.0173,50888.50042,29,3616,90,Retrograde-5,335,0,0
Flight 2,488924.1573,50764.57651,29,3616,90,Retrograde-5,335,0,0
Flight 2,488924.2973,50640.46845,29,3616,90,Retrograde-5,335,0,0
Flight 2,488924.4373,50516.17259,29,3616,90,Retrograde-5,335,0,0
Flight 2,488924.5773,50391.69541,29,3616,90,Retrograde-5,335,0,0
Flight 2,488924.7173,50267.02795,29,3615,90,Retrograde-5,335,1,0
Flight 2,488924.8573,50142.17267,29,3615,90,Retrograde-5,335,0,0
Flight 2,488924.9973,50017.13513,29,3614,90,Retrograde-5,335,1,0
Flight 2,488925.1373,49891.912,28,3614,90,Retrograde-5,335,0,-1
Flight 2,488925.2773,49766.50407,28,3614,90,Retrograde-5,335,0,0
Flight 2,488925.4173,49640.90993,28,3614,90,Retrograde-5,335,0,0
Flight 2,488925.5573,49515.12748,28,3614,90,Retrograde-5,335,0,0
Flight 2,488925.6973,49389.16157,28,3614,90,Retrograde-5,335,0,0
Flight 2,488925.8373,49263.00845,29,3614,90,Retrograde-5,335,0,1
Flight 2,488925.9773,49136.67017,28,3614,90,Retrograde-5,335,0,-1
Flight 2,488926.1173,49010.15134,28,3614,90,Retrograde-5,335,0,0
Flight 2,488926.2573,48883.44597,28,3614,90,Retrograde-5,335,0,0
Flight 2,488926.3973,48756.55305,28,3614,90,Retrograde-5,335,0,0
Flight 2,488926.5373,48629.477,28,3613,90,Retrograde-5,335,1,0
Flight 2,488926.6773,48502.21282,28,3613,90,Retrograde-5,335,0,0
Flight 2,488926.8173,48374.77106,28,3612,90,Retrograde-5,335,1,0
Flight 2,488926.9573,48247.13637,28,3611,90,Retrograde-5,335,1,0
Flight 2,488927.0973,48119.32052,28,3612,90,Retrograde-5,335,-1,0
Flight 2,488927.2373,47991.32182,27,3612,90,Retrograde-5,335,0,-1
Flight 2,488927.3773,47863.13546,28,3612,90,Retrograde-5,335,0,1
Flight 2,488927.5173,47734.7695,28,3611,90,Retrograde-5,335,1,0
Flight 2,488927.6573,47606.22118,28,3611,90,Retrograde-5,335,0,0
Flight 2,488927.7973,47477.48488,27,3611,90,Retrograde-5,335,0,-1
Flight 2,488927.9373,47348.56137,28,3611,90,Retrograde-5,335,0,1
Flight 2,488928.0773,47219.45797,27,3611,90,Retrograde-5,335,0,-1
Flight 2,488928.2173,47090.16831,27,3611,90,Retrograde-5,335,0,0
Flight 2,488928.3573,46960.69364,28,3611,90,Retrograde-5,335,0,1
Flight 2,488928.4973,46831.03936,27,3610,90,Retrograde-5,335,1,-1
Flight 2,488928.6373,46701.20101,27,3610,90,Retrograde-5,335,0,0
Flight 2,488928.7773,46571.17749,27,3609,90,Retrograde-5,335,1,0
Flight 2,488928.9173,46440.97111,27,3608,90,Retrograde-5,335,1,0
Flight 2,488929.0573,46310.58144,27,3608,90,Retrograde-5,335,0,0
Flight 2,488929.1973,46180.01573,27,3608,90,Retrograde-5,335,0,0
Flight 2,488929.3373,46049.25912,27,3608,90,Retrograde-5,335,0,0
Flight 2,488929.4773,45918.31982,27,3608,90,Retrograde-5,335,0,0
Flight 2,488929.6173,45787.1986,27,3608,90,Retrograde-5,335,0,0
Flight 2,488929.7573,45655.89221,27,3608,90,Retrograde-5,335,0,0
Flight 2,488929.8973,45524.40423,27,3608,90,Retrograde-5,335,0,0
Flight 2,488930.0373,45392.73977,27,3607,90,Retrograde-5,335,1,0
Flight 2,488930.1773,45260.8858,26,3607,90,Retrograde-5,335,0,-1
Flight 2,488930.3173,45128.8499,27,3607,90,Retrograde-5,335,0,1
Flight 2,488930.4573,44996.63692,26,3606,90,Retrograde-5,335,1,-1
Flight 2,488930.5973,44864.23827,26,3606,90,Retrograde-5,335,0,0
Flight 2,488930.7373,44731.6593,26,3605,90,Retrograde-5,335,1,0
Flight 2,488930.8773,44598.90215,26,3605,90,Retrograde-5,335,0,0
Flight 2,488931.0173,44465.95933,26,3604,90,Retrograde-5,335,1,0
Flight 2,488931.1573,44332.83635,26,3604,90,Retrograde-5,335,0,0
Flight 2,488931.2973,44199.53332,26,3604,90,Retrograde-5,335,0,0
Flight 2,488931.4373,44066.04759,26,3603,90,Retrograde-5,335,1,0
Flight 2,488931.5773,43932.38479,26,3603,90,Retrograde-5,335,0,0
Flight 2,488931.7173,43798.54441,26,3603,90,Retrograde-5,335,0,0
Flight 2,488931.8573,43664.51995,26,3603,90,Retrograde-5,335,0,0
Flight 2,488931.9973,43530.31408,26,3603,90,Retrograde-5,335,0,0
Flight 2,488932.1373,43395.92737,25,3602,90,Retrograde-5,335,1,-1
Flight 2,488932.2773,43261.36111,25,3602,90,Retrograde-5,335,0,0
Flight 2,488932.4173,43126.61634,25,3602,90,Retrograde-5,335,0,0
Flight 2,488932.5573,42991.69542,25,3601,90,Retrograde-5,335,1,0
Flight 2,488932.6973,42856.5895,25,3600,90,Retrograde-5,335,1,0
Flight 2,488932.8373,42721.30633,25,3599,90,Retrograde-5,335,1,0
Flight 2,488932.9773,42585.84267,25,3598,90,Retrograde-5,335,1,0
Flight 2,488933.1173,42450.20236,25,3598,90,Retrograde-5,335,0,0
Flight 2,488933.2573,42314.38642,25,3598,90,Retrograde-5,335,0,0
Flight 2,488933.3973,42178.38837,25,3598,90,Retrograde-5,335,0,0
Flight 2,488933.5373,42042.21777,25,3598,90,Retrograde-5,335,0,0
Flight 2,488933.6773,41905.87085,25,3598,90,Retrograde-5,335,0,0
Flight 2,488933.8173,41769.3436,25,3597,90,Retrograde-5,335,1,0
Flight 2,488933.9573,41632.63459,25,3597,90,Retrograde-5,335,0,0
Flight 2,488934.0973,41495.75164,24,3596,90,Retrograde-5,335,1,-1
Flight 2,488934.2373,41358.69376,24,3596,90,Retrograde-5,335,0,0
Flight 2,488934.3773,41221.46331,24,3595,90,Retrograde-5,335,1,0
Flight 2,488934.5173,41084.05314,24,3595,90,Retrograde-5,335,0,0
Flight 2,488934.6573,40946.46588,24,3594,90,Retrograde-5,335,1,0
Flight 2,488934.7973,40808.70298,24,3593,90,Retrograde-5,335,1,0
Flight 2,488934.9373,40670.76326,24,3592,90,Retrograde-5,335,1,0
Flight 2,488935.0773,40532.65318,23,3591,90,Retrograde-5,335,1,-1
Flight 2,488935.2173,40394.37319,23,3591,90,Retrograde-5,335,0,0
Flight 2,488935.3573,40255.91295,23,3591,90,Retrograde-5,335,0,0
Flight 2,488935.4973,40117.27554,23,3591,90,Retrograde-5,335,0,0
Flight 2,488935.6373,39978.46726,23,3590,90,Retrograde-5,335,1,0
Flight 2,488935.7773,39839.48719,23,3590,90,Retrograde-5,335,0,0
Flight 2,488935.9173,39700.33625,22,3589,90,Retrograde-5,335,1,-1
Flight 2,488936.0573,39561.01136,22,3589,90,Retrograde-5,335,0,0
Flight 2,488936.1973,39421.51315,22,3588,90,Retrograde-5,335,1,0
Flight 2,488936.3373,39281.84296,22,3588,90,Retrograde-5,335,0,0
Flight 2,488936.4773,39142.00284,22,3587,90,Retrograde-5,335,1,0
Flight 2,488936.6173,39001.99159,22,3586,90,Retrograde-5,335,1,0
Flight 2,488936.7573,38861.80887,22,3585,90,Retrograde-5,335,1,0
Flight 2,488936.8973,38721.45903,21,3583,90,Retrograde-5,335,2,-1
Flight 2,488937.0373,38580.93722,21,3583,90,Retrograde-5,335,0,0
Flight 2,488937.1773,38440.24642,21,3583,90,Retrograde-5,335,0,0
Flight 2,488937.3173,38299.38882,21,3582,90,Retrograde-5,335,1,0
Flight 2,488937.4573,38158.36412,21,3582,90,Retrograde-5,335,0,0
Flight 2,488937.5973,38017.16887,21,3581,90,Retrograde-5,335,1,0
Flight 2,488937.7373,37875.80854,21,3580,90,Retrograde-5,335,1,0
Flight 2,488937.8773,37734.28296,20,3580,90,Retrograde-5,335,0,-1
Flight 2,488938.0173,37592.58762,20,3579,90,Retrograde-5,335,1,0
Flight 2,488938.1573,37450.72813,20,3578,90,Retrograde-5,335,1,0
Flight 2,488938.2973,37308.70416,20,3577,90,Retrograde-5,335,1,0
Flight 2,488938.4373,37166.51603,20,3577,90,Retrograde-5,335,0,0
Flight 2,488938.5773,37024.16172,20,3576,90,Retrograde-5,335,1,0
Flight 2,488938.7173,36881.64463,19,3574,90,Retrograde-5,335,2,-1
Flight 2,488938.8573,36738.96509,19,3573,90,Retrograde-5,335,1,0
Flight 2,488938.9973,36596.12295,19,3572,90,Retrograde-5,335,1,0
Flight 2,488939.1373,36453.11979,19,3571,90,Retrograde-5,335,1,0
Flight 2,488939.2773,36309.9553,18,3571,90,Retrograde-5,335,0,-1
Flight 2,488939.4173,36166.63083,19,3570,90,Retrograde-5,335,1,1
Flight 2,488939.5573,36023.14793,19,3570,90,Retrograde-5,335,0,0
Flight 2,488939.6973,35879.50665,18,3569,90,Retrograde-5,335,1,-1
Flight 2,488939.8373,35735.70498,18,3568,90,Retrograde-5,335,1,0
Flight 2,488939.9773,35591.74844,18,3567,90,Retrograde-5,335,1,0
Flight 2,488940.1173,35447.632,18,3566,90,Retrograde-5,335,1,0
Flight 2,488940.2573,35303.36197,18,3566,90,Retrograde-5,335,0,0
Flight 2,488940.3973,35158.93742,17,3565,90,Retrograde-5,335,1,-1
Flight 2,488940.5373,35014.35636,17,3563,90,Retrograde-5,335,2,0
Flight 2,488940.6773,34869.61925,17,3562,90,Retrograde-5,335,1,0
Flight 2,488940.8173,34724.73057,16,3561,90,Retrograde-5,335,1,-1
Flight 2,488940.9573,34579.69256,16,3559,90,Retrograde-5,335,2,0
Flight 2,488941.0973,34434.50095,16,3559,90,Retrograde-5,335,0,0
Flight 2,488941.2373,34289.15796,16,3558,90,Retrograde-5,335,1,0
Flight 2,488941.3773,34143.66673,15,3558,90,Retrograde-5,345,0,-1
Flight 2,488941.5173,33998.02487,15,3557,90,Retrograde-5,345,1,0
Flight 2,488941.6573,33852.23504,15,3556,90,Retrograde-5,345,1,0
Flight 2,488941.7973,33706.30068,15,3555,90,Retrograde-5,345,1,0
Flight 2,488941.9373,33560.22301,14,3554,90,Retrograde-5,345,1,-1
Flight 2,488942.0773,33414.00145,14,3553,90,Retrograde-5,345,1,0
Flight 2,488942.2173,33267.63582,13,3552,90,Retrograde-5,345,1,-1
Flight 2,488942.3573,33121.12922,13,3551,90,Retrograde-5,345,1,0
Flight 2,488942.4973,32974.48231,13,3550,90,Retrograde-5,345,1,0
Flight 2,488942.6373,32827.6963,13,3549,90,Retrograde-5,345,1,0
